,freq,gain,gain_std,gain_amp,gain_amp_std,vin_range,vin_std,vout_range,vout_std,vout2_range,vout2_std,vout2_transfer_range,vout2_transfer_std,device_preference
0,100.0,0.01698379458897514,0.0013433473045612293,0.0009783279605517909,8.618970143863413e-05,1.729186558306639,0.001496483391005299,0.02936812734516934,0.002321754325615228,0.052889113236826234,0.0014898341756852452,0.0016916781807991689,0.0001486181151591816,True
1,107.22672220103232,0.01737193830155698,0.0008716970012974403,0.0009333183863858036,1.50868192884328e-06,1.7329277667841523,0.002799664067069829,0.030102330528798578,0.0014684063672584667,0.0521441961489836,6.206335383118182e-18,0.0016173691232195778,2.7428386473255477e-19,True
2,114.97569953977356,0.018609721537958705,0.0008463102193157226,0.0010602207057796443,0.00021852254089367863,1.735920733566163,0.002366147998094539,0.032304940079686276,0.0014684063672584667,0.05437894741251148,0.0037983467669182452,0.0018402962959583504,0.0003789033346350234,True
3,123.28467394420659,0.018139476552078412,0.0010272299627337197,0.001142785705507131,0.00013507916028978752,1.7404101837391788,0.0014964833910052987,0.031570736896057036,0.0017984231674185612,0.05586878158819673,0.0023556346655624117,0.001988914411117532,0.00023498587273210571,True
4,132.19411484660287,0.01938928820727179,0.0015833589785626077,0.000971220724239925,8.603129891944112e-05,1.7419066671301842,0.0018328103582564339,0.03377334644694474,0.002747136765419265,0.052889113236826234,0.0014898341756852452,0.0016916781807991687,0.00014861811515918158,True
5,141.74741629268047,0.01891040296181945,2.561036043311446e-05,0.0012660682561304018,0.00028871799323845174,1.7471443589987028,0.002366147998094539,0.03303914326331551,0.0,0.05810353285172458,0.005052273499817379,0.002211841583856304,0.0005039885492398404,True
6,151.99110829529332,0.020126205205807348,0.001654137745466437,0.0011359497618815436,1.5351296221836232e-06,1.750885567476216,0.002366147998094539,0.035241752814203206,0.0029368127345169334,0.05586878158819673,6.938893903907228e-18,0.001988914411117532,0.0,True
7,162.97508346206433,0.020503480563994966,0.0015656530511601579,0.0011758759737241873,0.0001584604988407051,1.7546267759537293,0.0,0.03597595599783244,0.0027471367654192677,0.05661369867603934,0.0027872245242604814,0.002063223468697123,0.00027803903419688594,True
8,174.7528400007683,0.021704521764747676,0.002514630305665129,0.001299674534583447,0.0002806138648273509,1.759116226126745,0.0014964833910052985,0.038178565548720136,0.004405219101775404,0.05884844993956721,0.004941220960596391,0.0022861506414358955,0.0004929105250328355,True
9,187.3817422860383,0.021223294692132355,0.0008471760336000971,0.001379945679147958,0.0001574046296251822,1.7643539179952636,0.0029929667820106976,0.037444362365090904,0.0014684063672584678,0.06033828411525246,0.0027872245242604814,0.0024347687565950764,0.0002780390341968859,True
10,200.9233002565048,0.02161793211455506,0.0016304647453408202,0.0013786349215911397,0.00015576592386119508,1.7658504013862693,0.003346238589487345,0.038178565548720136,0.002936812734516936,0.06033828411525246,0.002787224524260484,0.002434768756595076,0.0002780390341968862,True
11,215.44346900318845,0.022375703119155314,0.0008155700247259364,0.0013323009288516003,0.00013354523396554968,1.7718363349502906,0.0018328103582564339,0.03964697191597861,0.001468406367258468,0.059593367027409826,0.0023556346655624117,0.0023604596990154858,0.00023498587273210563,True
12,231.01297000831605,0.022347733547842953,0.0008234643208952673,0.0014143334575810883,0.00010310516708656757,1.7740810600367982,0.0014964833910052987,0.03964697191597861,0.0014684063672584678,0.06108320120309507,0.0018246667658944184,0.0025090778141746675,0.00018201927433709214,True
13,247.70763559917114,0.024736268100336172,0.0022496653043792207,0.0014088638436270864,0.00010097797428929938,1.7808152352963222,0.0023661479980946094,0.044052191017754004,0.004021396454658389,0.06108320120309507,0.0018246667658944184,0.0025090778141746675,0.00018201927433709214,True
14,265.6087782946687,0.023058565722250703,0.0008136112765543421,0.001407194215672246,0.00010234104064236948,1.7830599603828303,0.0018328103582565425,0.041115378283237074,0.0014684063672584678,0.061083201203095086,0.0018246667658944162,0.0025090778141746675,0.0001820192743370919,True
15,284.8035868435802,0.02506480684892661,0.000811119982709756,0.0016535655354960107,0.00028114991194503063,1.7868011688603438,0.0018328103582564339,0.044786394201383244,0.001468406367258468,0.06555270373015082,0.005052273499817385,0.002954932159652213,0.0005039885492398411,True
16,305.3855508833415,0.025022721784284246,0.0008042239717501638,0.00144324425577837,0.0002106373497147374,1.7897941356423543,0.0018328103582564339,0.044786394201383244,0.001468406367258468,0.06182811829093769,0.00379834676691825,0.002583386871754258,0.0003789033346350238,True
17,327.45491628777285,0.025358890860343635,0.0009932848648758832,0.0015219824218316719,0.00013086065014876518,1.7950318275108728,0.001496483391005299,0.045520597385012476,0.0017984231674185612,0.06331795246662295,0.0023556346655624096,0.0027320049869134395,0.0002349858727321055,True
18,351.1191734215131,0.026541195859889972,0.0018133752327013561,0.0014366898316595462,0.00016435875419770342,1.7980247942928833,0.0018328103582564339,0.04772320693590018,0.0032834564557834523,0.061828118290937706,0.0029796683513704917,0.0025833868717542578,0.0002972362303183632,True
19,376.49358067924675,0.02852354347594536,0.0018087144782475068,0.001392670102697929,0.00021103414492159463,1.8017660027703968,0.0018328103582564339,0.051394222854046344,0.0032834564557834528,0.061083201203095086,0.0037983467669182496,0.002509077814174667,0.0003789033346350238,True
20,403.70172585965537,0.028069932999475578,0.0026973397196184004,0.0015961961135175118,0.00016546577131318308,1.8047589695524073,0.0018328103582564339,0.05066001967041711,0.004870152959965146,0.0648077866423082,0.002979668351370496,0.0028806231020726213,0.0002972362303183637,True
